row_id,rate_per_10000_ed_visits
0,20.090347993660735
1,9.772157662016353
2,6.342865731565068
3,27.38365966357711
4,10.895036186241999
5,8.676162127583291
6,25.308847196147845
7,11.669558882376867
8,6.8583686462141
9,19.148354577190076
10,10.818987073191824
11,6.833073787305031
12,15.965461253902815
13,10.298884653957119
14,4.933770177288257
15,19.12144461849109
16,10.414228907607173
17,5.225857173150671
18,20.850604328081992
19,10.950367867006687
20,6.847701967032666
21,29.114586439284494
22,13.072127473180485
23,8.19040932245864
24,34.77669261579133
25,17.321867929683865
26,7.998947124039829
27,16.296554831841462
28,8.319206595695052
29,5.012208105459862
30,21.408517894260203
31,10.964468846863225
32,7.611416429285702
33,13.503329532747026
34,8.79598072769232
35,3.5809179466139986
36,19.804044902661996
37,10.357693008582297
38,4.796766027417043
39,21.57985107928581
40,12.328210477039345
41,6.655749711366186
42,21.25158534377129
43,10.682309827310883
44,7.631160230390341
45,37.88868838345945
46,18.630337574789188
47,9.614014190072018
48,22.357892401164975
49,7.578158072672205
50,5.864369225066859
51,45.25226700252519
52,22.143051959605256
53,13.100526568056814
54,21.688259813244798
55,13.01256119169916
56,6.899963866700898
57,29.678093912341097
58,15.848080938518013
59,7.316069863724433
60,42.11113315287914
61,21.99498155491625
62,12.097313820138439
63,40.581451503887536
64,20.042004372749872
65,13.297622398876383
66,26.03280736615307
67,10.498780274940517
68,8.510053222347576
69,17.737074812988617
70,7.755299099841981
71,6.0423709564186385
72,31.362002635673605
73,14.794777104618527
74,9.843095462418136
75,22.66912469996023
76,13.245867895312925
77,8.342403003609
78,19.965861367341656
79,11.038546869233272
80,6.8575911496630395
81,26.202684019893525
82,14.553101517098975
83,8.668752106483124
84,16.889158462642605
85,8.74120884975574
86,5.694997225113044
87,19.233195231470038
88,9.246592622042717
89,5.408440852554348
90,40.00404832863988
91,19.610418210099304
92,9.82290450422771
93,19.931868719562864
94,10.778670978645025
95,5.360958423057941
96,42.254543700939365
97,22.628905103635518
98,12.02572759087758
99,24.27982926378806
100,13.256263817321484
101,9.49834925352543
102,21.51876413755288
103,10.763904572415296
104,5.494393276976651
105,44.38680943138541
106,18.997680792279628
107,14.875413596564433
108,22.86457047134084
109,11.052846383600409
110,8.413120022434507
111,28.560436643838663
112,15.381397194148375
113,8.110199079829597
114,30.421783949623528
115,17.08439240695502
116,10.231667508487485
117,25.37640391500649
118,12.1402090801462
119,8.228909829308508
120,29.008646376193465
121,17.62230456263181
122,7.857054388284343
123,19.480749520223753
124,9.541738561041038
125,5.039592750939023
126,43.35441453110918
127,15.145654655844455
128,11.940109759656274
129,17.860046009493594
130,7.529492586441818
131,4.062086448130172
132,18.093532953015703
133,9.149764170884048
134,5.852266434506708
135,29.71505448058123
136,13.200310522351069
137,8.102767891184538
138,30.01944648861294
139,17.559363601015452
140,9.101477408653087
141,22.277925503184
142,12.155661048969627
143,7.499191400406871
144,22.90228721121894
145,10.470309467453571
146,6.892352211357014
147,59.29711715855691
148,31.977053026949292
149,15.698223839498489
150,20.428870449206578
151,10.696966297313464
152,5.588493575710869
153,20.033757987735143
154,9.73381577514176
155,6.312091281700968
156,27.337168546645625
157,10.899777124982311
158,8.637831848941653
159,25.273701686677462
160,11.580001223147958
161,6.8191573826532945
162,19.10949176022362
163,10.754335346751867
164,6.80658248941329
165,15.869699994122712
166,10.227227384928343
167,4.914665921066291
168,19.11029923047439
169,10.349721217355373
170,5.222750197455862
171,20.77902774970261
172,10.894786396296318
173,6.813403557040597
174,29.158574325520366
175,13.074440424972284
176,8.200875697168085
177,34.76103401790396
178,17.34311356732536
179,7.99194141427892
180,16.25907695424879
181,8.256381630272676
182,4.997423238303144
183,21.366368358707113
184,10.92067639968864
185,7.584469812943175
186,13.440660645135107
187,8.740765532261166
188,3.570313293581841
189,19.73100251440463
190,10.291823898568659
191,4.785357081014175
192,21.53386451219167
193,12.265976093455553
194,6.629061106535132
195,21.217120690220035
196,10.640822695765971
197,7.5990389270027965
198,37.98015906983413
199,18.582537315470265
200,9.639562461932442
201,22.26735667869346
202,7.500780797038561
203,5.844124692014246
204,45.21755636145316
205,22.304022324179922
206,13.20719648880093
207,21.675152317997465
208,13.002365708349986
209,6.867052245649701
210,29.71217030107325
211,15.850581364271212
212,7.293286689695882
213,42.16837239208925
214,22.03648984637517
215,12.110546065724755
216,40.65651010742205
217,20.053584946769018
218,13.353360871220506
219,26.00521960832231
220,10.441159323519072
221,8.486070457153243
222,17.67995967897157
223,7.719958572471101
224,6.01871284703647
225,31.40317320008376
226,14.813161904465717
227,9.834325535820001
228,22.632448355686087
229,13.19476166619631
230,8.32271062895583
231,19.884380417664357
232,10.976630741973914
233,6.832046404357013
234,26.17783509294611
235,14.506114800414913
236,8.632708015260508
237,16.80329698378413
238,8.725917116686876
239,5.686198836355829
240,19.182679647639347
241,9.228849926436908
242,5.388345343294031
243,40.03951127341598
244,19.640626197944133
245,9.892376110338347
246,19.881854950657438
247,10.71616008708065
248,5.353147578545034
249,42.247674970311365
250,22.664051718969986
251,11.99043891359132
252,24.291022124175612
253,13.213500187853892
254,9.512929434315328
255,21.45807956459868
256,10.693069618717258
257,5.478410218982227
258,44.2882634965995
259,19.17834883791424
260,14.979220048611245
261,22.860245334422373
262,11.041931512153237
263,8.37875608844265
264,28.57847664580501
265,15.35479427786945
266,8.119203074025851
267,30.53521758098224
268,17.150498030602197
269,10.339098669257977
270,25.343344928085802
271,12.08938678019334
272,8.194228924351028
273,28.960618618560794
274,17.549322648041176
275,7.835205444000965
276,19.403694186062506
277,9.475771069512286
278,5.025108690591587
279,43.331853696758
280,15.180689730422994
281,12.059157293442576
282,17.784613035539074
283,7.472273961312859
284,4.037460700154932
285,18.029623153617575
286,9.120256940560866
287,5.825937412100566
288,29.680928513474413
289,13.023749453883369
290,8.083752958318415
291,30.0577688361996
292,17.636817749696316
293,9.08478332347215
294,22.273659161258188
295,12.090591216173497
296,7.484467778426446
297,22.84583930924708
298,10.390298427983131
299,6.863109228212185
300,59.12762330399242
301,32.51941025536007
302,15.66780146983128
303,20.34442002878368
304,10.656049767793
305,5.575271201082176
306,20.04197298275116
307,9.720919903076853
308,6.322415210291251
309,27.374475235617453
310,10.919825685166414
311,8.660219613237748
312,25.351100262036965
313,11.628678776855612
314,6.848110062342421
315,19.116746180235957
316,10.768125906034596
317,6.821532108843494
318,15.89782617708569
319,10.205802320176677
320,4.923149528864468
321,19.113915251565036
322,10.335558248829345
323,5.209706359424532
324,20.818021646682613
325,10.916674521453624
326,6.83435843640796
327,29.16611132358458
328,13.11452263843541
329,8.186760591732337
330,34.755794366292875
331,17.294219417656723
332,7.977060274692934
333,16.220063987082185
334,8.220909576955922
335,5.000560618886391
336,21.403473845165056
337,10.98747378831084
338,7.587911631481204
339,13.438049140242894
340,8.76606350438519
341,3.5703644678859066
342,19.742656083531994
343,10.268429809217933
344,4.792006755241743
345,21.54053083551088
346,12.255194708031187
347,6.64184835676091
348,21.22986446762836
349,10.652699711127974
350,7.606904895101558
351,37.93845482735806
352,18.587914100690597
353,9.621980644061656
354,22.308039737739108
355,7.5020238842258395
356,5.857655560257332
357,45.30932008216219
358,22.317502211541544
359,13.203300518765836
360,21.681361681958442
361,13.005407061479517
362,6.871630717905867
363,29.749115539389628
364,15.9336082752214
365,7.300847593613536
366,42.134549249437
367,22.030849399400157
368,12.066276375801891
369,40.684680922907724
370,20.152716100559754
371,13.389944897734447
372,26.015156781618792
373,10.440314723244185
374,8.49505102793899
375,17.711610421673246
376,7.731932821481693
377,6.029279637867915
378,31.40065903389751
379,14.827504617313725
380,9.837800615411478
381,22.65623987312152
382,13.227665694812535
383,8.318972016799734
384,19.917748314455572
385,10.977979440636172
386,6.839653441673893
387,26.21147850488459
388,14.512579295447818
389,8.68007247997562
390,16.82355759146118
391,8.726614255452192
392,5.69802326955763
393,19.220783391438257
394,9.213766520215117
395,5.402426945431749
396,40.0947033170304
397,19.67074949537606
398,9.896631653542162
399,19.883383030656937
400,10.720785020761094
401,5.346925645825797
402,42.27324514505315
403,22.759221103213086
404,11.97035891830858
405,24.27214115011219
406,13.223007027438877
407,9.475172408516169
408,21.473328221074286
409,10.666966024225362
410,5.4855158202130685
411,44.45130668883342
412,19.216270470027716
413,14.960506064720787
414,22.880522898294426
415,11.061590623957555
416,8.404217863839817
417,28.590806696035216
418,15.363267736545213
419,8.095923335207477
420,30.55991880490682
421,17.249011344874404
422,10.347514557075739
423,25.38646171831163
424,12.126873108389493
425,8.239853566573553
426,28.989133663631353
427,17.570470126348077
428,7.846534081332378
429,19.402611023316265
430,9.44849699282304
431,5.031931369034248
432,43.423296078837836
433,15.212821471500765
434,12.035149315438908
435,17.802850893149447
436,7.467934672077905
437,4.0433994409586935
438,18.03739659373958
439,9.090664873715522
440,5.846724413965345
441,29.76597944120919
442,13.177031537063494
443,8.099468404116289
444,30.039874215010897
445,17.604702434647734
446,9.074846150868492
447,22.305877983508275
448,12.156008740349439
449,7.473070483398314
450,22.89296011454859
451,10.428899990772374
452,6.874502140725272
453,59.314095720713965
454,32.46730861112473
455,15.702456228217399
456,20.38053169776857
457,10.66971081099113
458,5.572636664602869
459,20.044605221421293
460,9.702049550080464
461,6.334425859390571
462,27.34494426378385
463,10.875910593417588
464,8.64835812693364
465,25.293643265295632
466,11.606867764220233
467,6.812882843504865
468,19.123818069962674
469,10.782691697445186
470,6.821866766053012
471,15.902448497901595
472,10.278044527522928
473,4.927296769335528
474,19.16358400469332
475,10.342056084801136
476,5.230743020798633
477,20.780392682318933
478,10.885384787695179
479,6.813702216662968
480,29.089118059307395
481,13.089553477393569
482,8.186196729985207
483,34.6698234838529
484,17.305846582900735
485,7.998070967169787
486,16.248442914299634
487,8.21535019500189
488,5.004315057099913
489,21.44497589188669
490,10.98435787522264
491,7.606270179955708
492,13.478150012098878
493,8.814205718837473
494,3.5699349221504346
495,19.762785527818618
496,10.282945932618368
497,4.779503499053459
498,21.53694596253476
499,12.258107355365262
500,6.631877939799455
501,21.20660022588222
502,10.622516713836278
503,7.6095340659041
504,37.890174144898026
505,18.627998032420706
506,9.592354770073694
507,22.313005056202194
508,7.525076480816912
509,5.838308482617734
510,45.274367899386355
511,22.349328780493753
512,13.063357961499163
513,21.6625549993188
514,12.984874001542702
515,6.862486555296979
516,29.726445818880645
517,15.930124530749882
518,7.279837461880426
519,42.13296758370086
520,22.107398891753178
521,12.065170540995414
522,40.51703313612664
523,20.09380623987706
524,13.164110703672469
525,25.995155816095973
526,10.425872806214327
527,8.48643763792046
528,17.710193574647413
529,7.714671591452264
530,6.018739563095838
531,31.42481946515776
532,14.83118149114576
533,9.812288339557764
534,22.61820273375372
535,13.180075954522156
536,8.310285626017881
537,19.911571526934804
538,10.976115744070134
539,6.835481138982773
540,26.28928385794666
541,14.62293356976954
542,8.669018083737729
543,16.778620328551597
544,8.719623784743511
545,5.698575900202681
546,19.2083646851499
